name,genres
Sakura Santa,"[{'id': '71', 'description': 'Sexual Content'}, {'id': '72', 'description': 'Nudity'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]"
Space Live - Advent of the Net Idols,"[{'id': '72', 'description': 'Nudity'}, {'id': '4', 'description': 'Casual'}]"
Block N Load PTR,
Goetia,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
The Bradwell Conspiracy,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
OH! RPG!,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
Quatros Origins,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Plastiland,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
Avaris 2: The Return of the Empress,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '28', 'description': 'Simulation'}]"
Shadowrun Chronicles: INFECTED Director's Cut,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
Eczema Angel Orifice,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Dark Days,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
ReVeN: XBridge,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
Heaven Island Life,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
Wand Wars,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '18', 'description': 'Sports'}]"
Comic Book Hero: The Greatest Cape,"[{'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}]"
Wrestling Spirit 3,"[{'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]"
Rise of Keepers,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]"
ShipLord,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
City Play,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Element,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
Godus Wars,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]"
Emmerholt: Prologue,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
DEMON'S TILT,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
Wacky Wheels HD,"[{'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}]"
1775: Rebellion,"[{'id': '2', 'description': 'Strategy'}]"
Metaverse Construction Kit,"[{'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
VR Karts SteamVR,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}]"
Megamagic: Wizards of the Neon Age,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
Ocean Rift,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
River City Ransom: Underground,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
Holodance,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '18', 'description': 'Sports'}, {'id': '70', 'description': 'Early Access'}]"
Super Duper Flying Genocide 2017,"[{'id': '73', 'description': 'Violent'}, {'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
Particle Fleet: Emergence,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Creeper World: Anniversary Edition,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Creeper World 2: Anniversary Edition,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Divergence: Online,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]"
Devil Daggers,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Super Robot Jump Jump,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Community College Hero: Trial by Fire,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
A.I. Space Corps,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
T-Kara Puzzles,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Furi,"[{'id': '1', 'description': 'Action'}]"
ZHEROS,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Pendragon Rising,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
Choice of Kung Fu,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
Air Missions: HIND,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
Day D: Tower Rush,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
Project Highrise,"[{'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
The Little Acre,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Adelantado Trilogy. Book one,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Where's My Mommy?,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}]"
HERO DEFENSE,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
Summer Fling,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Apocalypse Hotel - The Post-Apocalyptic Hotel Simulator!,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}]"
Invasion: Brain Craving,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Color Chaos,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Hyper Gods,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
Save Your Mother,"[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}]"
Gardenarium,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Hit Tank PRO,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
Our Love Will Grow,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}]"
Zero Gravity,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]"
Automata Empire,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Marooners,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Astervoid 2000,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Carpe Diem,"[{'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}]"
Gods and Idols,"[{'id': '37', 'description': 'Free to Play'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]"
Dinocide,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
Deadlight: Director's Cut,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Project Pulsation,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Crudelis,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
War of Rights,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]"
Fragmental,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
The Glow,"[{'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
Celestrion,"[{'id': '28', 'description': 'Simulation'}]"
The fall of gods,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
Little Mouse's Encyclopedia,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
SodaCity,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Balrum,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
Feelings Adrift,"[{'id': '23', 'description': 'Indie'}]"
Iron Snout,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}]"
Blessed Ones: The Magic Wolves,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]"
Anomaly 1729,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Wolcen: Lords of Mayhem,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]"
Peasant Knight,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Karaski: What Goes Up...,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
The BoX,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Bladestar,"[{'id': '1', 'description': 'Action'}]"
Imperia Online,"[{'id': '37', 'description': 'Free to Play'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Bell Ringer,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Little Nightmares,"[{'id': '25', 'description': 'Adventure'}]"
Galactineers,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Threads of Destiny,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
ScudBuster,"[{'id': '1', 'description': 'Action'}]"
ComixPlay #1: The Endless Incident,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Asteroids Minesweeper,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Assassins vs Pirates,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Recursion Deluxe,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Shadwen,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
One Piece Burning Blood,"[{'id': '1', 'description': 'Action'}]"
Sword 'N' Board,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]"
Pressure Overdrive,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Soul Harvest,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]"
Super Button Soccer,"[{'id': '18', 'description': 'Sports'}]"
Ghostbusters™,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Space Moth DX,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Block Rocking Beats,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]"
Road to Ballhalla,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}]"
GoatPunks,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Tokyo Twilight Ghost Hunters Daybreak: Special Gigs,"[{'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
CyberLink Power2Go 10 Platinum,
The Room Two,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
The Order of the Thorne - The King's Challenge,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Halloween Forever,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Seraph,"[{'id': '1', 'description': 'Action'}]"
Cloudlands : VR Minigolf,"[{'id': '4', 'description': 'Casual'}, {'id': '18', 'description': 'Sports'}]"
EGO Protocol,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Answer The Question,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Dragonpath,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
Vector Assault,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Gyrodisc Super League,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '18', 'description': 'Sports'}, {'id': '70', 'description': 'Early Access'}]"
Adventure Lamp,"[{'id': '23', 'description': 'Indie'}]"
Space Junk Patrol,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
HunieCam Studio,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
Womb Room,"[{'id': '28', 'description': 'Simulation'}]"
Goodnight Butcher,"[{'id': '23', 'description': 'Indie'}]"
LEGIE,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
Defragmented,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
Miner Meltdown,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Tyran,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]"
Caretaker Sacrifice,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
The Away Team: Lost Exodus,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
